Date,Time,Zone,Device,PPM,VOC
12/22/2021,02:29,Zone2,T1,591,29
12/22/2021,02:29,Zone2,T2,625,34
12/22/2021,02:29,Zone1,T3,0,0
12/22/2021,02:29,Zone1,T4,0,0
12/22/2021,02:30,Zone1,T1,626,34
12/22/2021,02:30,Zone1,T2,552,23
12/22/2021,02:30,Zone2,T1,588,28
12/22/2021,02:30,Zone2,T2,432,4
12/22/2021,02:30,Zone1,T3,0,0
12/22/2021,02:30,Zone1,T4,0,0
12/22/2021,02:32,Zone1,T1,572,26
12/22/2021,02:32,Zone1,T2,552,23
12/22/2021,02:32,Zone2,T1,564,24
12/22/2021,02:32,Zone2,T2,507,16
12/22/2021,02:32,Zone1,T3,0,0
12/22/2021,02:32,Zone1,T4,0,0
12/22/2021,02:34,Zone1,T1,620,33
12/22/2021,02:34,Zone1,T2,552,23
12/22/2021,02:34,Zone2,T1,594,29
12/22/2021,02:34,Zone2,T2,564,24
12/22/2021,02:34,Zone1,T3,0,0
12/22/2021,02:34,Zone1,T4,0,0
12/22/2021,02:35,Zone1,T1,612,32
12/22/2021,02:35,Zone1,T2,552,23
12/22/2021,02:35,Zone2,T1,575,26
12/22/2021,02:35,Zone2,T2,421,3
12/22/2021,02:36,Zone1,T1,617,33
12/22/2021,02:36,Zone1,T2,552,23
12/22/2021,02:36,Zone2,T1,617,33
12/22/2021,02:36,Zone2,T2,625,34
12/22/2021,02:36,Zone1,T3,0,0
12/22/2021,02:36,Zone1,T4,0,0
12/22/2021,02:37,Zone1,T1,617,33
12/22/2021,02:37,Zone1,T2,552,23
12/22/2021,02:37,Zone2,T1,602,30
12/22/2021,02:37,Zone2,T2,444,6
12/22/2021,02:37,Zone1,T3,0,0
12/22/2021,02:37,Zone1,T4,0,0
12/22/2021,02:38,Zone1,T1,586,28
12/22/2021,02:38,Zone1,T2,552,23
12/22/2021,02:38,Zone2,T1,607,31
12/22/2021,02:38,Zone2,T2,425,3
12/22/2021,02:38,Zone1,T3,0,0
12/22/2021,02:38,Zone1,T4,0,0
12/22/2021,02:39,Zone1,T1,624,34
12/22/2021,02:39,Zone1,T2,552,23
12/22/2021,02:39,Zone2,T1,589,28
12/22/2021,02:39,Zone2,T2,546,22
12/22/2021,02:39,Zone1,T3,0,0
12/22/2021,02:39,Zone1,T4,0,0
12/22/2021,02:40,Zone1,T1,618,33
12/22/2021,02:40,Zone1,T2,552,23
12/22/2021,02:40,Zone2,T1,560,24
12/22/2021,02:40,Zone2,T2,428,4
12/22/2021,02:40,Zone1,T3,0,0
12/22/2021,02:40,Zone1,T4,0,0
12/22/2021,02:41,Zone1,T1,597,30
12/22/2021,02:41,Zone1,T2,552,23
12/22/2021,02:41,Zone2,T1,586,28
12/22/2021,02:41,Zone2,T2,604,31
12/22/2021,02:42,Zone1,T1,567,25
12/22/2021,02:42,Zone1,T2,552,23
12/22/2021,02:42,Zone2,T1,584,28
12/22/2021,02:42,Zone2,T2,437,5
12/22/2021,02:42,Zone1,T3,0,0
12/22/2021,02:42,Zone1,T4,0,0
12/22/2021,02:43,Zone1,T1,618,33
12/22/2021,02:43,Zone1,T2,552,23
12/22/2021,02:43,Zone2,T1,584,28
12/22/2021,02:43,Zone2,T2,546,22
12/22/2021,02:43,Zone1,T3,0,0
12/22/2021,02:43,Zone1,T4,0,0
12/22/2021,02:44,Zone1,T1,584,28
12/22/2021,02:44,Zone1,T2,552,23
12/22/2021,02:44,Zone2,T1,552,23
12/22/2021,02:44,Zone2,T2,470,10
12/22/2021,02:44,Zone1,T3,0,0
12/22/2021,02:44,Zone1,T4,0,0
12/22/2021,02:45,Zone1,T1,624,34
12/22/2021,02:45,Zone1,T2,552,23
12/22/2021,02:45,Zone2,T1,592,29
12/22/2021,02:45,Zone2,T2,417,2
12/22/2021,02:45,Zone1,T3,0,0
12/22/2021,02:45,Zone1,T4,0,0
12/22/2021,02:46,Zone1,T1,624,34
12/22/2021,02:46,Zone1,T2,552,23
12/22/2021,02:46,Zone2,T1,588,28
12/22/2021,02:46,Zone2,T2,540,21
12/22/2021,02:46,Zone1,T3,0,0
12/22/2021,02:46,Zone1,T4,0,0
12/22/2021,02:47,Zone1,T1,574,26
12/22/2021,02:47,Zone1,T2,552,23
12/22/2021,02:47,Zone2,T1,584,28
12/22/2021,02:47,Zone2,T2,414,2
12/22/2021,02:47,Zone1,T3,0,0
12/22/2021,02:47,Zone1,T4,0,0
12/22/2021,02:48,Zone1,T1,539,21
12/22/2021,02:48,Zone1,T2,552,23
12/22/2021,02:48,Zone2,T1,578,27
12/22/2021,02:48,Zone2,T2,599,30
12/22/2021,02:48,Zone1,T3,0,0
12/22/2021,02:48,Zone1,T4,0,0
12/22/2021,02:49,Zone1,T1,615,32
12/22/2021,02:49,Zone1,T2,552,23
12/22/2021,02:49,Zone2,T1,600,30
12/22/2021,02:49,Zone2,T2,428,4
12/22/2021,02:49,Zone1,T3,0,0
12/22/2021,02:49,Zone1,T4,0,0
12/22/2021,02:50,Zone1,T1,615,32
12/22/2021,02:50,Zone1,T2,552,23
12/22/2021,02:50,Zone2,T1,561,24
12/22/2021,02:50,Zone2,T2,576,26
12/22/2021,02:50,Zone1,T3,0,0
12/22/2021,02:50,Zone1,T4,0,0
12/22/2021,02:51,Zone1,T1,542,21
12/22/2021,02:51,Zone1,T2,552,23
12/22/2021,02:51,Zone2,T1,574,26
12/22/2021,02:51,Zone2,T2,473,11
12/22/2021,02:51,Zone1,T3,0,0
12/22/2021,02:51,Zone1,T4,0,0
12/22/2021,02:52,Zone1,T1,626,34
12/22/2021,02:52,Zone1,T2,552,23
12/22/2021,02:52,Zone2,T1,580,27
12/22/2021,02:52,Zone2,T2,409,1
12/22/2021,02:53,Zone1,T1,612,32
12/22/2021,02:53,Zone1,T2,552,23
12/22/2021,02:53,Zone2,T1,607,31
12/22/2021,02:53,Zone2,T2,531,19
12/22/2021,02:53,Zone1,T3,0,0
12/22/2021,02:53,Zone1,T4,0,0
12/22/2021,02:54,Zone1,T1,570,25
12/22/2021,02:54,Zone1,T2,552,23
12/22/2021,02:54,Zone2,T1,553,23
12/22/2021,02:54,Zone2,T2,413,1
12/22/2021,02:54,Zone1,T3,0,0
12/22/2021,02:54,Zone1,T4,0,0
12/22/2021,02:55,Zone1,T1,626,34
12/22/2021,02:55,Zone1,T2,552,23
12/22/2021,02:56,Zone1,T1,565,25
12/22/2021,02:56,Zone1,T2,552,23
12/22/2021,02:56,Zone2,T1,539,21
12/22/2021,02:56,Zone2,T2,434,5
12/22/2021,02:57,Zone1,T1,533,20
12/22/2021,02:57,Zone1,T2,552,23
12/22/2021,02:57,Zone2,T1,589,28
12/22/2021,02:57,Zone2,T2,594,29
12/22/2021,02:58,Zone1,T1,627,34
12/22/2021,02:58,Zone1,T2,552,23
12/22/2021,02:58,Zone2,T1,584,28
12/22/2021,02:58,Zone2,T2,461,9
12/22/2021,02:58,Zone1,T3,0,0
12/22/2021,02:58,Zone1,T4,0,0
12/22/2021,02:59,Zone1,T1,584,28
12/22/2021,02:59,Zone1,T2,552,23
12/22/2021,02:59,Zone2,T1,539,21
12/22/2021,02:59,Zone2,T2,409,1
12/22/2021,02:59,Zone1,T3,0,0
12/22/2021,02:59,Zone1,T4,0,0
12/22/2021,03:01,Zone1,T1,618,33
12/22/2021,03:01,Zone1,T2,552,23
12/22/2021,03:01,Zone2,T1,589,28
12/22/2021,03:01,Zone2,T2,416,2
12/22/2021,03:01,Zone1,T3,0,0
12/22/2021,03:01,Zone1,T4,0,0
12/22/2021,03:02,Zone1,T1,618,33
12/22/2021,03:02,Zone1,T2,552,23
12/22/2021,03:02,Zone2,T1,580,27
12/22/2021,03:02,Zone2,T2,599,30
12/22/2021,03:02,Zone1,T3,0,0
12/22/2021,03:02,Zone1,T4,0,0
12/22/2021,03:03,Zone1,T1,517,17
12/22/2021,03:03,Zone1,T2,552,23
12/22/2021,03:03,Zone2,T1,527,19
12/22/2021,03:03,Zone2,T2,434,5
12/22/2021,03:03,Zone1,T3,0,0
12/22/2021,03:03,Zone1,T4,0,0
12/22/2021,03:05,Zone1,T1,597,30
12/22/2021,03:05,Zone1,T2,552,23
12/22/2021,03:05,Zone2,T1,589,28
12/22/2021,03:05,Zone2,T2,438,5
12/22/2021,03:06,Zone1,T1,524,18
12/22/2021,03:06,Zone1,T2,552,23
12/22/2021,03:06,Zone2,T1,584,28
12/22/2021,03:06,Zone2,T2,410,1
12/22/2021,03:08,Zone1,T1,615,32
12/22/2021,03:08,Zone1,T2,552,23
12/22/2021,03:08,Zone2,T1,584,28
12/22/2021,03:08,Zone2,T2,425,3
12/22/2021,03:09,Zone1,T1,560,24
12/22/2021,03:09,Zone1,T2,552,23
12/22/2021,03:09,Zone2,T1,589,28
12/22/2021,03:09,Zone2,T2,627,34
12/22/2021,03:09,Zone1,T3,0,0
12/22/2021,03:09,Zone1,T4,0,0
12/22/2021,03:10,Zone1,T1,534,20
12/22/2021,03:10,Zone1,T2,552,23
12/22/2021,03:10,Zone2,T1,570,25
12/22/2021,03:10,Zone2,T2,428,4
12/22/2021,03:10,Zone1,T3,0,0
12/22/2021,03:10,Zone1,T4,0,0
12/22/2021,03:11,Zone1,T1,589,28
12/22/2021,03:11,Zone1,T2,552,23
12/22/2021,03:11,Zone2,T1,581,27
12/22/2021,03:11,Zone2,T2,445,6
12/22/2021,03:11,Zone1,T3,0,0
12/22/2021,03:11,Zone1,T4,0,0
12/22/2021,03:12,Zone1,T1,537,20
12/22/2021,03:12,Zone1,T2,552,23
12/22/2021,03:12,Zone2,T1,581,27
12/22/2021,03:12,Zone2,T2,507,16
12/22/2021,03:12,Zone1,T3,0,0
12/22/2021,03:12,Zone1,T4,0,0
12/22/2021,03:13,Zone1,T1,530,19
12/22/2021,03:13,Zone1,T2,552,23
12/22/2021,03:13,Zone2,T1,578,27
12/22/2021,03:13,Zone2,T2,400,0
12/22/2021,03:14,Zone1,T1,605,31
12/22/2021,03:14,Zone1,T2,552,23
12/22/2021,03:14,Zone2,T1,498,14
12/22/2021,03:14,Zone2,T2,557,23
12/22/2021,03:14,Zone1,T3,0,0
12/22/2021,03:14,Zone1,T4,0,0
12/22/2021,03:15,Zone1,T1,560,24
12/22/2021,03:15,Zone1,T2,552,23
12/22/2021,03:15,Zone2,T1,492,14
12/22/2021,03:15,Zone2,T2,425,3
12/22/2021,03:15,Zone1,T3,0,0
12/22/2021,03:15,Zone1,T4,0,0
12/22/2021,03:16,Zone1,T1,618,33
12/22/2021,03:16,Zone1,T2,552,23
12/22/2021,03:16,Zone2,T1,569,25
12/22/2021,03:16,Zone2,T2,625,34
12/22/2021,03:16,Zone1,T3,0,0
12/22/2021,03:16,Zone1,T4,0,0
12/22/2021,03:17,Zone1,T1,623,33
12/22/2021,03:17,Zone1,T2,552,23
12/22/2021,03:17,Zone2,T1,564,24
12/22/2021,03:17,Zone2,T2,457,8
12/22/2021,03:17,Zone1,T3,0,0
12/22/2021,03:17,Zone1,T4,0,0
12/22/2021,03:18,Zone1,T1,603,30
12/22/2021,03:18,Zone1,T2,552,23
12/22/2021,03:18,Zone2,T1,502,15
12/22/2021,03:18,Zone2,T2,425,3
12/22/2021,03:19,Zone1,T1,561,24
12/22/2021,03:19,Zone1,T2,552,23
12/22/2021,03:19,Zone2,T1,498,14
12/22/2021,03:19,Zone2,T2,492,14
12/22/2021,03:21,Zone1,T1,578,27
12/22/2021,03:21,Zone1,T2,552,23
12/22/2021,03:21,Zone2,T1,566,25
12/22/2021,03:21,Zone2,T2,567,25
12/22/2021,03:21,Zone1,T3,0,0
12/22/2021,03:21,Zone1,T4,0,0
12/22/2021,03:24,Zone1,T1,552,23
12/22/2021,03:24,Zone1,T2,552,23
12/22/2021,03:24,Zone2,T1,549,22
12/22/2021,03:24,Zone2,T2,428,4
12/22/2021,03:24,Zone1,T3,0,0
12/22/2021,03:24,Zone1,T4,0,0
12/22/2021,03:25,Zone1,T1,534,20
12/22/2021,03:25,Zone1,T2,552,23
12/22/2021,03:25,Zone2,T1,549,22
12/22/2021,03:25,Zone2,T2,406,0
12/22/2021,03:25,Zone1,T3,0,0
12/22/2021,03:25,Zone1,T4,0,0
12/22/2021,03:26,Zone1,T1,612,32
12/22/2021,03:26,Zone1,T2,552,23
12/22/2021,03:26,Zone2,T1,523,18
12/22/2021,03:26,Zone2,T2,503,15
12/22/2021,03:28,Zone1,T1,506,16
12/22/2021,03:28,Zone1,T2,552,23
12/22/2021,03:28,Zone2,T1,552,23
12/22/2021,03:28,Zone2,T2,573,26
12/22/2021,03:29,Zone1,T1,612,32
12/22/2021,03:29,Zone1,T2,552,23
12/22/2021,03:30,Zone1,T1,605,31
12/22/2021,03:30,Zone1,T2,552,23
12/22/2021,03:30,Zone2,T1,519,18
12/22/2021,03:30,Zone2,T2,627,34
12/22/2021,03:30,Zone1,T3,0,0
12/22/2021,03:30,Zone1,T4,0,0
12/22/2021,03:31,Zone1,T1,496,14
12/22/2021,03:31,Zone1,T2,552,23
12/22/2021,03:31,Zone2,T1,545,22
12/22/2021,03:31,Zone2,T2,437,5
12/22/2021,03:31,Zone1,T3,0,0
12/22/2021,03:31,Zone1,T4,0,0
12/22/2021,03:32,Zone1,T1,577,26
12/22/2021,03:32,Zone1,T2,552,23
12/22/2021,03:32,Zone2,T1,552,23
12/22/2021,03:32,Zone2,T2,406,0
12/22/2021,03:32,Zone1,T3,0,0
12/22/2021,03:32,Zone1,T4,0,0
12/22/2021,03:33,Zone1,T1,591,29
12/22/2021,03:33,Zone1,T2,552,23
12/22/2021,03:33,Zone2,T1,540,21
12/22/2021,03:33,Zone2,T2,529,19
12/22/2021,03:33,Zone1,T3,0,0
12/22/2021,03:33,Zone1,T4,0,0
12/22/2021,03:34,Zone1,T1,530,19
12/22/2021,03:34,Zone1,T2,552,23
12/22/2021,03:34,Zone2,T1,531,19
12/22/2021,03:34,Zone2,T2,410,1
12/22/2021,03:35,Zone1,T1,596,29
12/22/2021,03:35,Zone1,T2,552,23
12/22/2021,03:35,Zone2,T1,566,25
12/22/2021,03:35,Zone2,T2,572,26
12/22/2021,03:35,Zone1,T3,0,0
12/22/2021,03:35,Zone1,T4,0,0
12/22/2021,03:36,Zone1,T1,565,25
12/22/2021,03:36,Zone1,T2,552,23
12/22/2021,03:36,Zone2,T1,549,22
12/22/2021,03:36,Zone2,T2,426,3
12/22/2021,03:36,Zone1,T3,0,0
12/22/2021,03:36,Zone1,T4,0,0
12/22/2021,03:37,Zone1,T1,505,15
12/22/2021,03:37,Zone1,T2,552,23
12/22/2021,03:37,Zone2,T1,545,22
12/22/2021,03:37,Zone2,T2,445,6
12/22/2021,03:38,Zone1,T1,584,28
12/22/2021,03:38,Zone1,T2,552,23
12/22/2021,03:38,Zone2,T1,503,15
12/22/2021,03:38,Zone2,T2,492,14
12/22/2021,03:38,Zone1,T3,0,0
12/22/2021,03:38,Zone1,T4,0,0
12/22/2021,03:39,Zone1,T1,600,30
12/22/2021,03:39,Zone1,T2,552,23
12/22/2021,03:39,Zone2,T1,560,24
12/22/2021,03:39,Zone2,T2,403,0
12/22/2021,03:40,Zone1,T1,542,21
12/22/2021,03:40,Zone1,T2,552,23
12/22/2021,03:40,Zone2,T1,560,24
12/22/2021,03:40,Zone2,T2,556,23
12/22/2021,03:40,Zone1,T3,0,0
12/22/2021,03:40,Zone1,T4,0,0
12/22/2021,03:41,Zone1,T1,584,28
12/22/2021,03:41,Zone1,T2,552,23
12/22/2021,03:42,Zone1,T1,596,29
12/22/2021,03:42,Zone1,T2,552,23
12/22/2021,03:42,Zone2,T1,545,22
12/22/2021,03:42,Zone2,T2,625,34
12/22/2021,03:42,Zone1,T3,0,0
12/22/2021,03:42,Zone1,T4,0,0
12/22/2021,03:43,Zone1,T1,526,19
12/22/2021,03:43,Zone1,T2,552,23
12/22/2021,03:44,Zone1,T1,482,12
12/22/2021,03:44,Zone1,T2,552,23
12/22/2021,03:44,Zone2,T1,534,20
12/22/2021,03:44,Zone2,T2,407,1
12/22/2021,03:44,Zone1,T3,0,0
12/22/2021,03:44,Zone1,T4,0,0
12/22/2021,03:45,Zone1,T1,594,29
12/22/2021,03:45,Zone1,T2,552,23
12/22/2021,03:45,Zone2,T1,540,21
12/22/2021,03:45,Zone2,T2,496,14
12/22/2021,03:45,Zone1,T3,0,0
12/22/2021,03:45,Zone1,T4,0,0
12/22/2021,03:46,Zone1,T1,531,19
12/22/2021,03:46,Zone1,T2,552,23
12/22/2021,03:46,Zone2,T1,540,21
12/22/2021,03:46,Zone2,T2,403,0
12/22/2021,03:47,Zone1,T1,536,20
12/22/2021,03:47,Zone1,T2,552,23
12/22/2021,03:47,Zone2,T1,540,21
12/22/2021,03:47,Zone2,T2,573,26
12/22/2021,03:47,Zone1,T3,0,0
12/22/2021,03:47,Zone1,T4,0,0
12/22/2021,03:48,Zone1,T1,614,32
12/22/2021,03:48,Zone1,T2,552,23
12/22/2021,03:48,Zone2,T1,560,24
12/22/2021,03:48,Zone2,T2,423,3
12/22/2021,03:48,Zone1,T3,0,0
12/22/2021,03:48,Zone1,T4,0,0
12/22/2021,03:49,Zone1,T1,578,27
12/22/2021,03:49,Zone1,T2,552,23
12/22/2021,03:49,Zone2,T1,519,18
12/22/2021,03:49,Zone2,T2,624,34
12/22/2021,03:49,Zone1,T3,0,0
12/22/2021,03:49,Zone1,T4,0,0
12/22/2021,03:50,Zone1,T1,588,28
12/22/2021,03:50,Zone1,T2,552,23
12/22/2021,03:50,Zone2,T1,531,19
12/22/2021,03:50,Zone2,T2,428,4
12/22/2021,03:50,Zone1,T3,0,0
12/22/2021,03:50,Zone1,T4,0,0
12/22/2021,03:51,Zone1,T1,599,30
12/22/2021,03:51,Zone1,T2,552,23
12/22/2021,03:51,Zone2,T1,552,23
12/22/2021,03:51,Zone2,T2,403,0
12/22/2021,03:51,Zone1,T3,0,0
12/22/2021,03:51,Zone1,T4,0,0
12/22/2021,03:53,Zone1,T1,481,12
12/22/2021,03:53,Zone1,T2,552,23
12/22/2021,03:53,Zone2,T1,534,20
12/22/2021,03:53,Zone2,T2,407,1
12/22/2021,03:53,Zone1,T3,0,0
12/22/2021,03:53,Zone1,T4,0,0
12/22/2021,03:54,Zone1,T1,580,27
12/22/2021,03:54,Zone1,T2,552,23
12/22/2021,03:54,Zone2,T1,545,22
12/22/2021,03:54,Zone2,T2,594,29
12/22/2021,03:54,Zone1,T3,0,0
12/22/2021,03:54,Zone1,T4,0,0
12/22/2021,03:55,Zone1,T1,520,18
12/22/2021,03:55,Zone1,T2,552,23
12/22/2021,03:55,Zone2,T1,540,21
12/22/2021,03:55,Zone2,T2,423,3
12/22/2021,03:55,Zone1,T3,0,0
12/22/2021,03:55,Zone1,T4,0,0
12/22/2021,03:56,Zone1,T1,517,17
12/22/2021,03:56,Zone1,T2,552,23
12/22/2021,03:56,Zone2,T1,560,24
12/22/2021,03:56,Zone2,T2,578,27
12/22/2021,03:56,Zone1,T3,0,0
12/22/2021,03:56,Zone1,T4,0,0
12/22/2021,03:57,Zone1,T1,600,30
12/22/2021,03:57,Zone1,T2,552,23
12/22/2021,03:57,Zone2,T1,545,22
12/22/2021,03:57,Zone2,T2,488,13
12/22/2021,03:57,Zone1,T3,0,0
12/22/2021,03:57,Zone1,T4,0,0
12/22/2021,03:58,Zone1,T1,553,23
12/22/2021,03:58,Zone1,T2,552,23
12/22/2021,03:58,Zone2,T1,531,19
12/22/2021,03:58,Zone2,T2,400,0
12/22/2021,03:58,Zone1,T3,0,0
12/22/2021,03:58,Zone1,T4,0,0
12/22/2021,03:59,Zone1,T1,485,12
12/22/2021,03:59,Zone1,T2,552,23
12/22/2021,03:59,Zone2,T1,531,19
12/22/2021,03:59,Zone2,T2,532,20
12/22/2021,03:59,Zone1,T3,0,0
12/22/2021,03:59,Zone1,T4,0,0
12/22/2021,04:01,Zone1,T1,539,21
12/22/2021,04:01,Zone1,T2,552,23
12/22/2021,04:01,Zone2,T1,534,20
12/22/2021,04:01,Zone2,T2,597,30
12/22/2021,04:01,Zone1,T3,0,0
12/22/2021,04:01,Zone1,T4,0,0
12/22/2021,04:02,Zone1,T1,520,18
12/22/2021,04:02,Zone1,T2,552,23
12/22/2021,04:02,Zone2,T1,488,13
12/22/2021,04:02,Zone2,T2,423,3
12/22/2021,04:02,Zone1,T3,0,0
12/22/2021,04:02,Zone1,T4,0,0
12/22/2021,04:03,Zone1,T1,599,30
12/22/2021,04:03,Zone1,T2,552,23
12/22/2021,04:03,Zone2,T1,575,26
12/22/2021,04:03,Zone2,T2,518,17
12/22/2021,04:04,Zone1,T1,555,23
12/22/2021,04:04,Zone1,T2,552,23
12/22/2021,04:04,Zone2,T1,531,19
12/22/2021,04:04,Zone2,T2,488,13
12/22/2021,04:04,Zone1,T3,0,0
12/22/2021,04:04,Zone1,T4,0,0
12/22/2021,04:05,Zone1,T1,483,12
12/22/2021,04:05,Zone1,T2,552,23
12/22/2021,04:05,Zone2,T1,540,21
12/22/2021,04:05,Zone2,T2,407,1
12/22/2021,04:05,Zone1,T3,0,0
12/22/2021,04:05,Zone1,T4,0,0
12/22/2021,04:06,Zone1,T1,584,28
12/22/2021,04:06,Zone1,T2,552,23
12/22/2021,04:06,Zone2,T1,488,13
12/22/2021,04:06,Zone2,T2,588,28
12/22/2021,04:06,Zone1,T3,0,0
12/22/2021,04:06,Zone1,T4,0,0
12/22/2021,04:07,Zone1,T1,537,20
12/22/2021,04:07,Zone1,T2,552,23
12/22/2021,04:07,Zone2,T1,578,27
12/22/2021,04:07,Zone2,T2,426,3
12/22/2021,04:07,Zone1,T3,0,0
12/22/2021,04:07,Zone1,T4,0,0
12/22/2021,04:08,Zone1,T1,477,11
12/22/2021,04:08,Zone1,T2,552,23
12/22/2021,04:08,Zone2,T1,506,16
12/22/2021,04:08,Zone2,T2,576,26
12/22/2021,04:08,Zone1,T3,0,0
12/22/2021,04:08,Zone1,T4,0,0
12/22/2021,04:09,Zone1,T1,529,19
12/22/2021,04:09,Zone1,T2,552,23
12/22/2021,04:09,Zone2,T1,534,20
12/22/2021,04:09,Zone2,T2,460,9
12/22/2021,04:09,Zone1,T3,0,0
12/22/2021,04:09,Zone1,T4,0,0
12/22/2021,04:10,Zone1,T1,575,26
12/22/2021,04:10,Zone1,T2,552,23
12/22/2021,04:10,Zone2,T1,461,9
12/22/2021,04:10,Zone2,T2,400,0
12/22/2021,04:10,Zone1,T3,0,0
12/22/2021,04:10,Zone1,T4,0,0
12/22/2021,04:11,Zone1,T1,485,12
12/22/2021,04:11,Zone1,T2,552,23
12/22/2021,04:11,Zone2,T1,545,22
12/22/2021,04:11,Zone2,T2,536,20
12/22/2021,04:11,Zone1,T3,0,0
12/22/2021,04:11,Zone1,T4,0,0
12/22/2021,04:12,Zone1,T1,589,28
12/22/2021,04:12,Zone1,T2,552,23
12/22/2021,04:12,Zone2,T1,523,18
12/22/2021,04:12,Zone2,T2,416,2
12/22/2021,04:12,Zone1,T3,0,0
12/22/2021,04:12,Zone1,T4,0,0
12/22/2021,04:13,Zone1,T1,543,21
12/22/2021,04:13,Zone1,T2,552,23
12/22/2021,04:13,Zone2,T1,523,18
12/22/2021,04:13,Zone2,T2,594,29
12/22/2021,04:13,Zone1,T3,0,0
12/22/2021,04:13,Zone1,T4,0,0
12/22/2021,04:14,Zone1,T1,472,10
12/22/2021,04:14,Zone1,T2,552,23
12/22/2021,04:14,Zone2,T1,465,9
12/22/2021,04:14,Zone2,T2,434,5
12/22/2021,04:14,Zone1,T3,0,0
12/22/2021,04:14,Zone1,T4,0,0
12/22/2021,04:16,Zone1,T1,581,27
12/22/2021,04:16,Zone1,T2,552,23
12/22/2021,04:16,Zone2,T1,531,19
12/22/2021,04:16,Zone2,T2,480,12
12/22/2021,04:16,Zone1,T3,0,0
12/22/2021,04:16,Zone1,T4,0,0
12/22/2021,04:17,Zone1,T1,488,13
12/22/2021,04:17,Zone1,T2,552,23
12/22/2021,04:19,Zone1,T1,652,38
12/22/2021,04:19,Zone1,T2,552,23
12/22/2021,04:19,Zone2,T1,534,20
12/22/2021,04:19,Zone2,T2,421,3
12/22/2021,04:19,Zone1,T3,0,0
12/22/2021,04:19,Zone1,T4,0,0
12/22/2021,04:21,Zone1,T1,461,9
12/22/2021,04:21,Zone1,T2,552,23
12/22/2021,04:21,Zone2,T1,503,15
12/22/2021,04:21,Zone2,T2,434,5
12/22/2021,04:21,Zone1,T3,0,0
12/22/2021,04:21,Zone1,T4,0,0
12/22/2021,04:22,Zone1,T1,592,29
12/22/2021,04:22,Zone1,T2,552,23
12/22/2021,04:22,Zone2,T1,549,22
12/22/2021,04:22,Zone2,T2,444,6
12/22/2021,04:22,Zone1,T3,0,0
12/22/2021,04:22,Zone1,T4,0,0
12/22/2021,04:23,Zone1,T1,508,16
12/22/2021,04:23,Zone1,T2,552,23
12/22/2021,04:23,Zone2,T1,534,20
12/22/2021,04:23,Zone2,T2,496,14
12/22/2021,04:23,Zone1,T3,0,0
12/22/2021,04:23,Zone1,T4,0,0
12/22/2021,04:25,Zone1,T1,650,38
12/22/2021,04:25,Zone1,T2,552,23
12/22/2021,04:25,Zone2,T1,503,15
12/22/2021,04:25,Zone2,T2,569,25
12/22/2021,04:25,Zone1,T3,0,0
12/22/2021,04:25,Zone1,T4,0,0
12/22/2021,04:26,Zone1,T1,542,21
12/22/2021,04:26,Zone1,T2,552,23
12/22/2021,04:26,Zone2,T1,531,19
12/22/2021,04:26,Zone2,T2,421,3
12/22/2021,04:26,Zone1,T3,0,0
12/22/2021,04:26,Zone1,T4,0,0
12/22/2021,04:27,Zone1,T1,580,27
12/22/2021,04:27,Zone1,T2,552,23
12/22/2021,04:27,Zone2,T1,480,12
12/22/2021,04:27,Zone2,T2,624,34
12/22/2021,04:27,Zone1,T3,0,0
12/22/2021,04:27,Zone1,T4,0,0
12/22/2021,04:28,Zone1,T1,542,21
12/22/2021,04:28,Zone1,T2,552,23
12/22/2021,04:28,Zone2,T1,531,19
12/22/2021,04:28,Zone2,T2,445,6
12/22/2021,04:28,Zone1,T3,0,0
12/22/2021,04:28,Zone1,T4,0,0
12/22/2021,04:29,Zone1,T1,580,27
12/22/2021,04:29,Zone1,T2,552,23
12/22/2021,04:29,Zone2,T1,540,21
12/22/2021,04:29,Zone2,T2,409,1
12/22/2021,04:29,Zone1,T3,0,0
12/22/2021,04:29,Zone1,T4,0,0
12/22/2021,04:30,Zone1,T1,492,14
12/22/2021,04:30,Zone1,T2,552,23
12/22/2021,04:30,Zone2,T1,540,21
12/22/2021,04:30,Zone2,T2,529,19
12/22/2021,04:30,Zone1,T3,0,0
12/22/2021,04:30,Zone1,T4,0,0
12/22/2021,04:31,Zone1,T1,614,32
12/22/2021,04:31,Zone1,T2,552,23
12/22/2021,04:31,Zone2,T1,552,23
12/22/2021,04:31,Zone2,T2,404,0
12/22/2021,04:31,Zone1,T3,0,0
12/22/2021,04:31,Zone1,T4,0,0
12/22/2021,04:32,Zone1,T1,496,14
12/22/2021,04:32,Zone1,T2,552,23
12/22/2021,04:32,Zone2,T1,570,25
12/22/2021,04:32,Zone2,T2,573,26
12/22/2021,04:34,Zone1,T1,626,34
12/22/2021,04:34,Zone1,T2,552,23
12/22/2021,04:34,Zone2,T1,560,24
12/22/2021,04:34,Zone2,T2,588,28
12/22/2021,04:34,Zone1,T3,0,0
12/22/2021,04:34,Zone1,T4,0,0
12/22/2021,04:35,Zone1,T1,534,20
12/22/2021,04:35,Zone1,T2,552,23
12/22/2021,04:35,Zone2,T1,570,25
12/22/2021,04:35,Zone2,T2,456,8
12/22/2021,04:35,Zone1,T3,0,0
12/22/2021,04:35,Zone1,T4,0,0
12/22/2021,04:36,Zone1,T1,465,9
